,Order Id,Product,Quantity Ordered,Price Each,Order Data,Purchase Address
33,33,Wired Headphones,1,"[11.99, 26]",NA,NA
34,34,Google Phone,1,"[600, 8]",NA,NA
35,35,Google Phone,1,"[600, 8]",NA,NA
36,36,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
37,37,Apple Airpods Headphones,1,"[150, 22]",NA,NA
38,38,Apple Airpods Headphones,1,"[150, 22]",NA,NA
39,39,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
40,40,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
41,41,Wired Headphones,1,"[11.99, 26]",NA,NA
42,42,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
43,43,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
44,44,Apple Airpods Headphones,1,"[150, 22]",NA,NA
45,45,Flatscreen TV,1,"[300, 7]",NA,NA
46,46,20in Monitor,1,"[109.99, 6]",NA,NA
47,47,20in Monitor,1,"[109.99, 6]",NA,NA
48,48,iPhone,1,"[700, 10]",NA,NA
49,49,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
50,50,iPhone,1,"[700, 10]",NA,NA
51,51,Vareebadd Phone,1,"[400, 3]",NA,NA
52,52,Wired Headphones,1,"[11.99, 26]",NA,NA
53,53,Google Phone,1,"[600, 8]",NA,NA
54,54,Apple Airpods Headphones,1,"[150, 22]",NA,NA
55,55,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
56,56,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
57,57,20in Monitor,1,"[109.99, 6]",NA,NA
58,58,Wired Headphones,1,"[11.99, 26]",NA,NA
59,59,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
60,60,Wired Headphones,1,"[11.99, 26]",NA,NA
61,61,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
62,62,Wired Headphones,1,"[11.99, 26]",NA,NA
63,63,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
64,64,Flatscreen TV,1,"[300, 7]",NA,NA
65,65,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
66,66,20in Monitor,1,"[109.99, 6]",NA,NA
67,67,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
68,68,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
69,69,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
70,70,Wired Headphones,1,"[11.99, 26]",NA,NA
71,71,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
72,72,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
73,73,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
74,74,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
75,75,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
76,76,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
77,77,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
78,78,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
79,79,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
80,80,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
81,81,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
82,82,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
83,83,iPhone,1,"[700, 10]",NA,NA
84,84,Vareebadd Phone,1,"[400, 3]",NA,NA
85,85,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
86,86,Apple Airpods Headphones,1,"[150, 22]",NA,NA
87,87,27in FHD Monitor,1,"[149.99, 11]",NA,NA
88,88,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
89,89,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
90,90,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
91,91,Flatscreen TV,1,"[300, 7]",NA,NA
92,92,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
93,93,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
94,94,iPhone,1,"[700, 10]",NA,NA
95,95,Flatscreen TV,1,"[300, 7]",NA,NA
96,96,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
97,97,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
98,98,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
99,99,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
100,100,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
101,101,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
102,102,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
103,103,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
104,104,Apple Airpods Headphones,1,"[150, 22]",NA,NA
105,105,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
106,106,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
107,107,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
108,108,LG Washing Machine,1,"[600.0, 1]",NA,NA
109,109,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
110,110,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
111,111,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
112,112,Flatscreen TV,1,"[300, 7]",NA,NA
113,113,20in Monitor,1,"[109.99, 6]",NA,NA
114,114,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
115,115,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
116,116,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
117,117,Apple Airpods Headphones,1,"[150, 22]",NA,NA
118,118,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
119,119,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
120,120,Flatscreen TV,1,"[300, 7]",NA,NA
121,121,Wired Headphones,1,"[11.99, 26]",NA,NA
122,122,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
123,123,Wired Headphones,1,"[11.99, 26]",NA,NA
124,124,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
125,125,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
126,126,Apple Airpods Headphones,1,"[150, 22]",NA,NA
127,127,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
128,128,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
129,129,Google Phone,1,"[600, 8]",NA,NA
130,130,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
131,131,iPhone,1,"[700, 10]",NA,NA
132,132,Apple Airpods Headphones,1,"[150, 22]",NA,NA
133,133,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
134,134,iPhone,1,"[700, 10]",NA,NA
135,135,iPhone,1,"[700, 10]",NA,NA
136,136,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
137,137,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
138,138,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
139,139,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
140,140,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
141,141,Apple Airpods Headphones,1,"[150, 22]",NA,NA
142,142,Apple Airpods Headphones,1,"[150, 22]",NA,NA
143,143,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
144,144,Wired Headphones,1,"[11.99, 26]",NA,NA
145,145,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
146,146,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
147,147,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
148,148,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
149,149,Wired Headphones,1,"[11.99, 26]",NA,NA
150,150,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
151,151,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
152,152,Google Phone,1,"[600, 8]",NA,NA
153,153,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
154,154,Wired Headphones,1,"[11.99, 26]",NA,NA
155,155,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
156,156,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
157,157,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
158,158,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
159,159,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
160,160,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
161,161,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
162,162,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
163,163,Apple Airpods Headphones,1,"[150, 22]",NA,NA
164,164,Apple Airpods Headphones,1,"[150, 22]",NA,NA
165,165,Wired Headphones,1,"[11.99, 26]",NA,NA
166,166,iPhone,1,"[700, 10]",NA,NA
167,167,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
168,168,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
169,169,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
170,170,Apple Airpods Headphones,1,"[150, 22]",NA,NA
171,171,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
172,172,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
173,173,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
174,174,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
175,175,Apple Airpods Headphones,1,"[150, 22]",NA,NA
176,176,iPhone,1,"[700, 10]",NA,NA
177,177,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
178,178,Flatscreen TV,1,"[300, 7]",NA,NA
179,179,Flatscreen TV,1,"[300, 7]",NA,NA
180,180,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
181,181,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
182,182,20in Monitor,1,"[109.99, 6]",NA,NA
183,183,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
184,184,iPhone,1,"[700, 10]",NA,NA
185,185,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
186,186,Apple Airpods Headphones,1,"[150, 22]",NA,NA
187,187,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
188,188,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
189,189,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
190,190,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
191,191,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
192,192,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
193,193,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
194,194,Google Phone,1,"[600, 8]",NA,NA
195,195,LG Dryer,1,"[600.0, 1]",NA,NA
196,196,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
197,197,27in FHD Monitor,1,"[149.99, 11]",NA,NA
198,198,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
199,199,Apple Airpods Headphones,1,"[150, 22]",NA,NA
200,200,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
201,201,Wired Headphones,1,"[11.99, 26]",NA,NA
202,202,Wired Headphones,1,"[11.99, 26]",NA,NA
203,203,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
204,204,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
205,205,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
206,206,Apple Airpods Headphones,1,"[150, 22]",NA,NA
207,207,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
208,208,Flatscreen TV,1,"[300, 7]",NA,NA
209,209,Vareebadd Phone,1,"[400, 3]",NA,NA
210,210,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
211,211,Apple Airpods Headphones,1,"[150, 22]",NA,NA
212,212,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
213,213,Apple Airpods Headphones,1,"[150, 22]",NA,NA
214,214,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
215,215,iPhone,1,"[700, 10]",NA,NA
216,216,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
217,217,Apple Airpods Headphones,1,"[150, 22]",NA,NA
218,218,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
219,219,Apple Airpods Headphones,1,"[150, 22]",NA,NA
220,220,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
221,221,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
222,222,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
223,223,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
224,224,Apple Airpods Headphones,1,"[150, 22]",NA,NA
225,225,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
226,226,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
227,227,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
228,228,Wired Headphones,1,"[11.99, 26]",NA,NA
229,229,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
230,230,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
231,231,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
232,232,Wired Headphones,1,"[11.99, 26]",NA,NA
233,233,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
234,234,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
235,235,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
236,236,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
237,237,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
238,238,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
239,239,Wired Headphones,1,"[11.99, 26]",NA,NA
240,240,27in FHD Monitor,1,"[149.99, 11]",NA,NA
241,241,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
242,242,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
243,243,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
244,244,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
245,245,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
246,246,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
247,247,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
248,248,Google Phone,1,"[600, 8]",NA,NA
249,249,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
250,250,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
251,251,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
252,252,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
253,253,Wired Headphones,1,"[11.99, 26]",NA,NA
254,254,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
255,255,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
256,256,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
257,257,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
258,258,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
259,259,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
260,260,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
261,261,27in FHD Monitor,1,"[149.99, 11]",NA,NA
262,262,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
263,263,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
264,264,27in FHD Monitor,1,"[149.99, 11]",NA,NA
265,265,Flatscreen TV,1,"[300, 7]",NA,NA
266,266,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
267,267,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
268,268,Wired Headphones,1,"[11.99, 26]",NA,NA
269,269,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
270,270,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
271,271,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
272,272,Wired Headphones,1,"[11.99, 26]",NA,NA
273,273,Wired Headphones,1,"[11.99, 26]",NA,NA
274,274,Apple Airpods Headphones,1,"[150, 22]",NA,NA
275,275,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
276,276,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
277,277,Apple Airpods Headphones,1,"[150, 22]",NA,NA
278,278,iPhone,1,"[700, 10]",NA,NA
279,279,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
280,280,Apple Airpods Headphones,1,"[150, 22]",NA,NA
281,281,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
282,282,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
283,283,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
284,284,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
285,285,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
286,286,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
287,287,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
288,288,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
289,289,Wired Headphones,1,"[11.99, 26]",NA,NA
290,290,Apple Airpods Headphones,1,"[150, 22]",NA,NA
291,291,iPhone,1,"[700, 10]",NA,NA
292,292,Flatscreen TV,1,"[300, 7]",NA,NA
293,293,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
294,294,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
295,295,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
296,296,iPhone,1,"[700, 10]",NA,NA
297,297,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
298,298,20in Monitor,1,"[109.99, 6]",NA,NA
299,299,27in FHD Monitor,1,"[149.99, 11]",NA,NA
300,300,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
301,301,iPhone,1,"[700, 10]",NA,NA
302,302,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
303,303,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
304,304,27in FHD Monitor,1,"[149.99, 11]",NA,NA
305,305,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
306,306,Wired Headphones,1,"[11.99, 26]",NA,NA
307,307,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
308,308,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
309,309,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
310,310,Wired Headphones,1,"[11.99, 26]",NA,NA
311,311,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
312,312,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
313,313,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
314,314,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
315,315,Flatscreen TV,1,"[300, 7]",NA,NA
316,316,Google Phone,1,"[600, 8]",NA,NA
317,317,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
318,318,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
319,319,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
320,320,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
321,321,27in FHD Monitor,1,"[149.99, 11]",NA,NA
322,322,Flatscreen TV,1,"[300, 7]",NA,NA
323,323,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
324,324,Apple Airpods Headphones,1,"[150, 22]",NA,NA
325,325,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
326,326,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
327,327,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
328,328,Apple Airpods Headphones,1,"[150, 22]",NA,NA
329,329,Flatscreen TV,1,"[300, 7]",NA,NA
330,330,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
331,331,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
332,332,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
333,333,Wired Headphones,1,"[11.99, 26]",NA,NA
334,334,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
335,335,iPhone,1,"[700, 10]",NA,NA
336,336,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
337,337,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
338,338,27in FHD Monitor,1,"[149.99, 11]",NA,NA
339,339,iPhone,1,"[700, 10]",NA,NA
340,340,Wired Headphones,1,"[11.99, 26]",NA,NA
341,341,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
342,342,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
343,343,20in Monitor,1,"[109.99, 6]",NA,NA
344,344,Flatscreen TV,1,"[300, 7]",NA,NA
345,345,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
346,346,Vareebadd Phone,1,"[400, 3]",NA,NA
347,347,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
348,348,Apple Airpods Headphones,1,"[150, 22]",NA,NA
349,349,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
350,350,iPhone,1,"[700, 10]",NA,NA
351,351,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
352,352,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
353,353,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
354,354,Google Phone,1,"[600, 8]",NA,NA
355,355,Wired Headphones,1,"[11.99, 26]",NA,NA
356,356,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
357,357,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
358,358,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
359,359,Apple Airpods Headphones,1,"[150, 22]",NA,NA
360,360,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
361,361,Flatscreen TV,1,"[300, 7]",NA,NA
362,362,iPhone,1,"[700, 10]",NA,NA
363,363,27in FHD Monitor,1,"[149.99, 11]",NA,NA
364,364,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
365,365,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
366,366,Google Phone,1,"[600, 8]",NA,NA
367,367,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
368,368,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
369,369,20in Monitor,1,"[109.99, 6]",NA,NA
370,370,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
371,371,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
372,372,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
373,373,20in Monitor,1,"[109.99, 6]",NA,NA
374,374,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
375,375,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
376,376,Wired Headphones,1,"[11.99, 26]",NA,NA
377,377,iPhone,1,"[700, 10]",NA,NA
378,378,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
379,379,27in FHD Monitor,1,"[149.99, 11]",NA,NA
380,380,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
381,381,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
382,382,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
383,383,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
384,384,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
385,385,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
386,386,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
387,387,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
388,388,Flatscreen TV,1,"[300, 7]",NA,NA
389,389,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
390,390,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
391,391,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
392,392,Vareebadd Phone,1,"[400, 3]",NA,NA
393,393,27in FHD Monitor,1,"[149.99, 11]",NA,NA
394,394,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
395,395,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
396,396,20in Monitor,1,"[109.99, 6]",NA,NA
397,397,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
398,398,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
399,399,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
400,400,Wired Headphones,1,"[11.99, 26]",NA,NA
401,401,Wired Headphones,1,"[11.99, 26]",NA,NA
402,402,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
403,403,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
404,404,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
405,405,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
406,406,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
407,407,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
408,408,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
409,409,Apple Airpods Headphones,1,"[150, 22]",NA,NA
410,410,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
411,411,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
412,412,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
413,413,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
414,414,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
415,415,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
416,416,Google Phone,1,"[600, 8]",NA,NA
417,417,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
418,418,iPhone,1,"[700, 10]",NA,NA
419,419,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
420,420,Flatscreen TV,1,"[300, 7]",NA,NA
421,421,20in Monitor,1,"[109.99, 6]",NA,NA
422,422,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
423,423,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
424,424,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
425,425,Apple Airpods Headphones,1,"[150, 22]",NA,NA
426,426,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
427,427,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
428,428,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
429,429,Wired Headphones,1,"[11.99, 26]",NA,NA
430,430,Apple Airpods Headphones,1,"[150, 22]",NA,NA
