,Order Id,Product,Quantity Ordered,Price Each,Order Data,Purchase Address
23,71171,Apple Airpods Headphones,15534,"[150, 22]",NA,"266 River St, Dallas, NY 04101"
24,71172,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"377 River St, San Francisco, NY 30301"
25,71173,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"832 West St, Seattle, GA 98101"
26,71174,USB-C Charging Cable,15534,"[11.95, 30]",NA,"978 Forest St, Portland, NY 90001"
27,71175,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"525 Lake St, Los Angeles, MA 98101"
28,71176,USB-C Charging Cable,15534,"[11.95, 30]",NA,"18 6th St, New York City, CA 04101"
29,71177,Flatscreen TV,15534,"[300, 7]",NA,"316 Center St, San Francisco, GA 98101"
30,71178,Wired Headphones,15534,"[11.99, 26]",NA,"337 10th St, Los Angeles, CA 02215"
31,71179,34in Ultrawide Monitor,15534,"[379.99, 9]",NA,"77 Park St, San Francisco, WA 73301"
32,71180,Wired Headphones,15534,"[11.99, 26]",NA,"105 6th St, Boston, NY 73301"
33,71181,Wired Headphones,15534,"[11.99, 26]",NA,"207 Hill St, Los Angeles, TX 90001"
34,71182,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"890 Jackson St, New York City, CA 73301"
35,71183,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"632 South St, Boston, ME 98101"
36,71184,iPhone,15534,"[700, 10]",NA,"729 10th St, Portland, CA 02215"
37,71185,ThinkPad Laptop,15534,"[999.99, 6]",NA,"626 Main St, Los Angeles, CA 04101"
38,71186,Wired Headphones,15534,"[11.99, 26]",NA,"896 5th St, Los Angeles, CA 97035"
39,71187,Lightning Charging Cable,15534,"[14.95, 30]",NA,"552 Hickory St, Los Angeles, ME 30301"
40,71188,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"917 Maple St, Los Angeles, ME 30301"
41,71189,Lightning Charging Cable,15534,"[14.95, 30]",NA,"976 South St, Atlanta, MA 94016"
42,71190,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"205 Cherry St, Dallas, ME 10001"
43,71191,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"569 11th St, Boston, TX 04101"
44,71192,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"167 Cedar St, San Francisco, WA 75001"
45,71193,Apple Airpods Headphones,15534,"[150, 22]",NA,"905 Center St, San Francisco, OR 97035"
46,71194,Lightning Charging Cable,15534,"[14.95, 30]",NA,"460 Wilson St, New York City, GA 30301"
47,71195,USB-C Charging Cable,15534,"[11.95, 30]",NA,"857 Highland St, Atlanta, CA 10001"
48,71196,Apple Airpods Headphones,15534,"[150, 22]",NA,"846 Spruce St, Seattle, GA 10001"
49,71197,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"583 8th St, Los Angeles, NY 94016"
50,71198,27in FHD Monitor,15534,"[149.99, 11]",NA,"622 2nd St, San Francisco, NY 75001"
51,71199,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"814 Wilson St, New York City, NY 10001"
52,71200,27in 4K Gaming Monitor,15534,"[389.99, 9]",NA,"557 Hickory St, Dallas, ME 75001"
53,71201,USB-C Charging Cable,15534,"[11.95, 30]",NA,"389 8th St, Seattle, WA 98101"
54,71202,ThinkPad Laptop,15534,"[999.99, 6]",NA,"929 South St, New York City, CA 98101"
55,71203,Lightning Charging Cable,15534,"[14.95, 30]",NA,"599 10th St, Boston, CA 73301"
56,71204,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"595 Adams St, San Francisco, MA 10001"
57,71205,Flatscreen TV,15534,"[300, 7]",NA,"988 South St, Seattle, WA 30301"
58,71206,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"221 8th St, Boston, CA 10001"
59,71207,Lightning Charging Cable,15534,"[14.95, 30]",NA,"416 Hickory St, Los Angeles, CA 73301"
60,71208,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"754 Maple St, Boston, CA 94016"
61,71209,27in 4K Gaming Monitor,15534,"[389.99, 9]",NA,"360 Hickory St, Dallas, MA 10001"
62,71210,27in FHD Monitor,15534,"[149.99, 11]",NA,"516 Maple St, Los Angeles, MA 02215"
63,71211,Macbook Pro Laptop,15534,"[1700, 7]",NA,"199 Maple St, Los Angeles, NY 30301"
64,71212,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"879 Ridge St, Seattle, OR 94016"
65,71213,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"970 River St, San Francisco, NY 10001"
66,71214,iPhone,15534,"[700, 10]",NA,"261 Lakeview St, Austin, CA 94016"
67,71215,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"130 14th St, Austin, TX 90001"
68,71216,27in FHD Monitor,15534,"[149.99, 11]",NA,"20 Elm St, New York City, NY 75001"
69,71217,20in Monitor,15534,"[109.99, 6]",NA,"755 2nd St, Dallas, GA 10001"
70,71218,ThinkPad Laptop,15534,"[999.99, 6]",NA,"517 14th St, San Francisco, NY 73301"
71,71219,Apple Airpods Headphones,15534,"[150, 22]",NA,"582 West St, San Francisco, TX 10001"
72,71220,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"110 Dogwood St, New York City, TX 97035"
73,71221,Apple Airpods Headphones,15534,"[150, 22]",NA,"272 Park St, Atlanta, OR 04101"
74,71222,Wired Headphones,15534,"[11.99, 26]",NA,"262 Spruce St, Portland, CA 90001"
75,71223,USB-C Charging Cable,15534,"[11.95, 30]",NA,"397 2nd St, Boston, ME 73301"
76,71224,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"810 Willow St, Boston, ME 94016"
77,71225,USB-C Charging Cable,15534,"[11.95, 30]",NA,"879 Church St, San Francisco, TX 94016"
78,71226,Flatscreen TV,15534,"[300, 7]",NA,"796 Spruce St, Seattle, WA 97035"
79,71227,Lightning Charging Cable,15534,"[14.95, 30]",NA,"870 Jackson St, New York City, ME 73301"
80,71228,USB-C Charging Cable,15534,"[11.95, 30]",NA,"970 Johnson St, Portland, CA 97035"
81,71229,USB-C Charging Cable,15534,"[11.95, 30]",NA,"969 Lincoln St, New York City, TX 04101"
82,71230,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"572 Main St, New York City, OR 98101"
83,71231,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"866 Sunset St, San Francisco, NY 73301"
84,71232,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"538 12th St, Portland, NY 94016"
85,71233,Lightning Charging Cable,15534,"[14.95, 30]",NA,"788 Hill St, Dallas, TX 10001"
86,71234,Lightning Charging Cable,15534,"[14.95, 30]",NA,"26 Wilson St, Dallas, ME 10001"
87,71235,Lightning Charging Cable,15534,"[14.95, 30]",NA,"666 Lake St, Dallas, NY 73301"
88,71236,Lightning Charging Cable,15534,"[14.95, 30]",NA,"344 Ridge St, Los Angeles, WA 02215"
89,71237,Wired Headphones,15534,"[11.99, 26]",NA,"955 Pine St, Los Angeles, MA 04101"
90,71238,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"574 Cherry St, Dallas, ME 97035"
91,71239,Lightning Charging Cable,15534,"[14.95, 30]",NA,"776 Forest St, San Francisco, CA 75001"
92,71240,Lightning Charging Cable,15534,"[14.95, 30]",NA,"932 Maple St, Atlanta, WA 97035"
93,71241,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"589 Cedar St, New York City, TX 98101"
94,71242,27in FHD Monitor,15534,"[149.99, 11]",NA,"710 Washington St, Atlanta, CA 94016"
95,71243,20in Monitor,15534,"[109.99, 6]",NA,"231 West St, San Francisco, CA 73301"
96,71244,Lightning Charging Cable,15534,"[14.95, 30]",NA,"693 Washington St, San Francisco, GA 04101"
97,71245,Lightning Charging Cable,15534,"[14.95, 30]",NA,"779 13th St, San Francisco, ME 75001"
98,71246,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"98 Forest St, Los Angeles, CA 97035"
99,71247,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"967 South St, Portland, ME 02215"
100,71248,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"817 West St, Portland, NY 75001"
101,71249,Google Phone,15534,"[600, 8]",NA,"341 Lake St, Austin, MA 73301"
102,71250,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"828 2nd St, San Francisco, TX 30301"
103,71251,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"803 6th St, Dallas, TX 73301"
104,71252,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"512 West St, Dallas, MA 98101"
105,71253,USB-C Charging Cable,15534,"[11.95, 30]",NA,"30 Lakeview St, Atlanta, OR 73301"
106,71254,Lightning Charging Cable,15534,"[14.95, 30]",NA,"768 Pine St, Atlanta, WA 97035"
107,71255,Lightning Charging Cable,15534,"[14.95, 30]",NA,"824 11th St, Dallas, GA 75001"
108,71256,USB-C Charging Cable,15534,"[11.95, 30]",NA,"961 13th St, Portland, NY 73301"
109,71257,ThinkPad Laptop,15534,"[999.99, 6]",NA,"641 Hickory St, San Francisco, TX 75001"
110,71258,20in Monitor,15534,"[109.99, 6]",NA,"504 Church St, Dallas, GA 30301"
111,71259,Wired Headphones,15534,"[11.99, 26]",NA,"759 8th St, San Francisco, TX 98101"
112,71260,Lightning Charging Cable,15534,"[14.95, 30]",NA,"40 Chestnut St, Los Angeles, GA 73301"
113,71261,Vareebadd Phone,15534,"[400, 3]",NA,"981 Ridge St, Boston, WA 97035"
114,71262,34in Ultrawide Monitor,15534,"[379.99, 9]",NA,"51 Hickory St, Seattle, OR 90001"
115,71263,Lightning Charging Cable,15534,"[14.95, 30]",NA,"838 Madison St, San Francisco, TX 97035"
116,71264,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"25 Washington St, San Francisco, MA 90001"
117,71265,Wired Headphones,15534,"[11.99, 26]",NA,"702 Maple St, Los Angeles, CA 02215"
118,71266,USB-C Charging Cable,15534,"[11.95, 30]",NA,"874 2nd St, Boston, ME 98101"
119,71267,Lightning Charging Cable,15534,"[14.95, 30]",NA,"510 Jackson St, Portland, ME 98101"
120,71268,ThinkPad Laptop,15534,"[999.99, 6]",NA,"559 Cedar St, Portland, TX 94016"
121,71269,Lightning Charging Cable,15534,"[14.95, 30]",NA,"535 Jackson St, New York City, OR 73301"
122,71270,ThinkPad Laptop,15534,"[999.99, 6]",NA,"202 1st St, New York City, OR 97035"
123,71271,20in Monitor,15534,"[109.99, 6]",NA,"735 Dogwood St, New York City, CA 30301"
124,71272,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"250 Park St, San Francisco, ME 10001"
125,71273,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"656 Madison St, Austin, NY 97035"
126,71274,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"855 River St, San Francisco, OR 90001"
127,71275,ThinkPad Laptop,15534,"[999.99, 6]",NA,"864 Wilson St, Boston, OR 97035"
128,71276,Lightning Charging Cable,15534,"[14.95, 30]",NA,"748 Cherry St, Boston, MA 94016"
129,71277,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"623 14th St, Austin, TX 90001"
130,71278,27in 4K Gaming Monitor,15534,"[389.99, 9]",NA,"907 Ridge St, Dallas, ME 98101"
131,71279,Wired Headphones,15534,"[11.99, 26]",NA,"60 Johnson St, Atlanta, OR 30301"
132,71280,Lightning Charging Cable,15534,"[14.95, 30]",NA,"535 Cherry St, Los Angeles, OR 90001"
133,71281,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"982 4th St, Seattle, TX 98101"
134,71282,Google Phone,15534,"[600, 8]",NA,"868 Sunset St, Boston, GA 98101"
135,71283,USB-C Charging Cable,15534,"[11.95, 30]",NA,"157 South St, San Francisco, NY 75001"
136,71284,34in Ultrawide Monitor,15534,"[379.99, 9]",NA,"260 Meadow St, Los Angeles, MA 10001"
137,71285,34in Ultrawide Monitor,15534,"[379.99, 9]",NA,"778 Forest St, San Francisco, TX 73301"
138,71286,ThinkPad Laptop,15534,"[999.99, 6]",NA,"519 Dogwood St, San Francisco, ME 30301"
139,71287,iPhone,15534,"[700, 10]",NA,"774 1st St, Boston, NY 75001"
140,71288,Lightning Charging Cable,15534,"[14.95, 30]",NA,"353 Elm St, New York City, TX 02215"
141,71289,Apple Airpods Headphones,15534,"[150, 22]",NA,"49 Highland St, Los Angeles, NY 30301"
142,71290,iPhone,15534,"[700, 10]",NA,"768 Lake St, Atlanta, NY 10001"
143,71291,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"29 Chestnut St, Seattle, ME 90001"
144,71292,USB-C Charging Cable,15534,"[11.95, 30]",NA,"880 West St, New York City, CA 73301"
145,71293,USB-C Charging Cable,15534,"[11.95, 30]",NA,"149 Walnut St, Dallas, GA 04101"
146,71294,Lightning Charging Cable,15534,"[14.95, 30]",NA,"919 Maple St, Los Angeles, TX 90001"
147,71295,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"619 9th St, San Francisco, TX 97035"
148,71296,Lightning Charging Cable,15534,"[14.95, 30]",NA,"640 Walnut St, Los Angeles, ME 04101"
149,71297,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"512 Maple St, Portland, WA 73301"
150,71298,USB-C Charging Cable,15534,"[11.95, 30]",NA,"165 Ridge St, Boston, ME 94016"
151,71299,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"615 Meadow St, Seattle, WA 73301"
152,71300,USB-C Charging Cable,15534,"[11.95, 30]",NA,"177 Park St, Austin, OR 98101"
153,71301,27in FHD Monitor,15534,"[149.99, 11]",NA,"692 Maple St, San Francisco, TX 10001"
154,71302,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"88 Ridge St, Boston, NY 90001"
155,71303,Wired Headphones,15534,"[11.99, 26]",NA,"919 Madison St, Boston, TX 97035"
156,71304,USB-C Charging Cable,15534,"[11.95, 30]",NA,"376 Park St, Atlanta, WA 10001"
157,71305,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"649 13th St, San Francisco, CA 97035"
158,71306,Flatscreen TV,15534,"[300, 7]",NA,"740 Willow St, Los Angeles, CA 90001"
159,71307,Lightning Charging Cable,15534,"[14.95, 30]",NA,"569 Lake St, San Francisco, CA 90001"
160,71308,USB-C Charging Cable,15534,"[11.95, 30]",NA,"885 Highland St, Austin, WA 30301"
161,71309,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"51 South St, Seattle, TX 94016"
162,71310,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"272 Cherry St, Atlanta, MA 75001"
163,71311,Google Phone,15534,"[600, 8]",NA,"266 9th St, Los Angeles, TX 75001"
164,71312,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"62 12th St, Boston, OR 98101"
165,71313,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"979 Meadow St, Atlanta, OR 97035"
166,71314,Lightning Charging Cable,15534,"[14.95, 30]",NA,"977 Hickory St, New York City, NY 02215"
167,71315,USB-C Charging Cable,15534,"[11.95, 30]",NA,"472 11th St, New York City, GA 97035"
168,71316,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"461 Forest St, New York City, CA 73301"
169,71317,34in Ultrawide Monitor,15534,"[379.99, 9]",NA,"279 Hickory St, Seattle, TX 30301"
170,71318,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"198 Park St, Seattle, MA 94016"
171,71319,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"218 Walnut St, Austin, OR 90001"
172,71320,Macbook Pro Laptop,15534,"[1700, 7]",NA,"615 Main St, New York City, TX 75001"
173,71321,Wired Headphones,15534,"[11.99, 26]",NA,"743 2nd St, Austin, NY 73301"
174,71322,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"27 Wilson St, San Francisco, WA 10001"
175,71323,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"755 Sunset St, New York City, GA 73301"
176,71324,Flatscreen TV,15534,"[300, 7]",NA,"962 10th St, Boston, OR 04101"
177,71325,USB-C Charging Cable,15534,"[11.95, 30]",NA,"949 Center St, New York City, ME 90001"
178,71326,Lightning Charging Cable,15534,"[14.95, 30]",NA,"62 Cedar St, Seattle, CA 02215"
179,71327,Apple Airpods Headphones,15534,"[150, 22]",NA,"635 6th St, San Francisco, CA 02215"
180,71328,Wired Headphones,15534,"[11.99, 26]",NA,"747 6th St, Portland, ME 10001"
181,71329,Apple Airpods Headphones,15534,"[150, 22]",NA,"291 Chestnut St, San Francisco, MA 02215"
182,71330,27in FHD Monitor,15534,"[149.99, 11]",NA,"119 Cherry St, Atlanta, TX 10001"
183,71331,Vareebadd Phone,15534,"[400, 3]",NA,"939 Adams St, San Francisco, ME 75001"
184,71332,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"739 Cedar St, Austin, WA 02215"
185,71333,Apple Airpods Headphones,15534,"[150, 22]",NA,"650 North St, Los Angeles, WA 94016"
186,71334,Wired Headphones,15534,"[11.99, 26]",NA,"926 7th St, San Francisco, MA 94016"
187,71335,Flatscreen TV,15534,"[300, 7]",NA,"854 7th St, Los Angeles, OR 98101"
188,71336,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"987 Center St, San Francisco, WA 04101"
189,71337,Lightning Charging Cable,15534,"[14.95, 30]",NA,"741 Hickory St, San Francisco, TX 02215"
190,71338,27in 4K Gaming Monitor,15534,"[389.99, 9]",NA,"777 Cherry St, Portland, OR 02215"
191,71339,USB-C Charging Cable,15534,"[11.95, 30]",NA,"522 Walnut St, San Francisco, CA 10001"
192,71340,Lightning Charging Cable,15534,"[14.95, 30]",NA,"352 Meadow St, Atlanta, TX 02215"
193,71341,Lightning Charging Cable,15534,"[14.95, 30]",NA,"493 Lake St, New York City, OR 30301"
194,71342,Lightning Charging Cable,15534,"[14.95, 30]",NA,"334 7th St, Austin, TX 75001"
195,71343,27in 4K Gaming Monitor,15534,"[389.99, 9]",NA,"765 Chestnut St, New York City, WA 75001"
196,71344,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"128 Elm St, Atlanta, ME 98101"
197,71345,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"398 North St, Los Angeles, ME 10001"
198,71346,Google Phone,15534,"[600, 8]",NA,"419 Willow St, San Francisco, TX 04101"
199,71347,Lightning Charging Cable,15534,"[14.95, 30]",NA,"430 Lake St, Los Angeles, CA 73301"
200,71348,27in FHD Monitor,15534,"[149.99, 11]",NA,"273 Johnson St, Boston, MA 73301"
201,71349,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"611 Hickory St, Portland, MA 94016"
202,71350,34in Ultrawide Monitor,15534,"[379.99, 9]",NA,"725 Sunset St, New York City, GA 02215"
203,71351,USB-C Charging Cable,15534,"[11.95, 30]",NA,"934 12th St, Austin, GA 75001"
204,71352,Lightning Charging Cable,15534,"[14.95, 30]",NA,"729 Highland St, San Francisco, CA 04101"
205,71353,34in Ultrawide Monitor,15534,"[379.99, 9]",NA,"760 4th St, Boston, TX 94016"
206,71354,34in Ultrawide Monitor,15534,"[379.99, 9]",NA,"793 Elm St, San Francisco, CA 90001"
207,71355,Macbook Pro Laptop,15534,"[1700, 7]",NA,"270 11th St, Austin, CA 94016"
208,71356,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"344 Hickory St, San Francisco, MA 02215"
209,71357,Apple Airpods Headphones,15534,"[150, 22]",NA,"666 Jefferson St, Atlanta, CA 73301"
210,71358,iPhone,15534,"[700, 10]",NA,"165 9th St, Boston, MA 98101"
211,71359,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"960 Pine St, New York City, MA 30301"
212,71360,Apple Airpods Headphones,15534,"[150, 22]",NA,"232 2nd St, Los Angeles, WA 90001"
213,71361,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"381 Spruce St, San Francisco, CA 94016"
214,71362,Flatscreen TV,15534,"[300, 7]",NA,"903 Meadow St, Boston, CA 75001"
215,71363,Lightning Charging Cable,15534,"[14.95, 30]",NA,"765 Sunset St, Seattle, WA 90001"
216,71364,Macbook Pro Laptop,15534,"[1700, 7]",NA,"197 Park St, Los Angeles, CA 02215"
217,71365,Wired Headphones,15534,"[11.99, 26]",NA,"884 4th St, Los Angeles, TX 97035"
218,71366,Wired Headphones,15534,"[11.99, 26]",NA,"578 Chestnut St, San Francisco, WA 30301"
219,71367,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"93 Pine St, San Francisco, TX 97035"
220,71368,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"594 Center St, Portland, CA 73301"
221,71369,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"816 Jackson St, Los Angeles, CA 30301"
222,71370,Macbook Pro Laptop,15534,"[1700, 7]",NA,"244 Lakeview St, San Francisco, GA 30301"
223,71371,Google Phone,15534,"[600, 8]",NA,"264 Main St, Los Angeles, NY 02215"
224,71372,USB-C Charging Cable,15534,"[11.95, 30]",NA,"179 6th St, Boston, MA 98101"
225,71373,Wired Headphones,15534,"[11.99, 26]",NA,"648 North St, San Francisco, CA 97035"
226,71374,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"373 Main St, Atlanta, CA 30301"
227,71375,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"638 1st St, Los Angeles, NY 75001"
228,71376,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"527 West St, San Francisco, MA 97035"
229,71377,34in Ultrawide Monitor,15534,"[379.99, 9]",NA,"914 Main St, Boston, CA 30301"
230,71378,34in Ultrawide Monitor,15534,"[379.99, 9]",NA,"969 Lincoln St, Boston, TX 94016"
231,71379,Wired Headphones,15534,"[11.99, 26]",NA,"338 6th St, New York City, CA 04101"
232,71380,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"740 Church St, Portland, MA 94016"
233,71381,USB-C Charging Cable,15534,"[11.95, 30]",NA,"839 Madison St, Atlanta, OR 90001"
234,71382,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"120 Center St, New York City, GA 02215"
235,71383,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"583 Highland St, New York City, MA 02215"
236,71384,Lightning Charging Cable,15534,"[14.95, 30]",NA,"139 8th St, New York City, CA 90001"
237,71385,ThinkPad Laptop,15534,"[999.99, 6]",NA,"30 Johnson St, Boston, MA 02215"
238,71386,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"540 5th St, Seattle, MA 90001"
239,71387,27in FHD Monitor,15534,"[149.99, 11]",NA,"104 Madison St, Dallas, NY 04101"
240,71388,Wired Headphones,15534,"[11.99, 26]",NA,"229 Center St, Atlanta, MA 30301"
241,71389,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"16 6th St, New York City, CA 90001"
242,71390,34in Ultrawide Monitor,15534,"[379.99, 9]",NA,"371 River St, Los Angeles, TX 02215"
243,71391,AAA Batteries (4-pack),15534,"[2.99, 30]",NA,"447 Maple St, San Francisco, TX 94016"
244,71392,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"177 Forest St, San Francisco, TX 75001"
245,71393,Wired Headphones,15534,"[11.99, 26]",NA,"69 Main St, San Francisco, CA 97035"
246,71394,USB-C Charging Cable,15534,"[11.95, 30]",NA,"825 South St, San Francisco, TX 75001"
247,71395,USB-C Charging Cable,15534,"[11.95, 30]",NA,"349 Sunset St, Portland, GA 73301"
248,71396,20in Monitor,15534,"[109.99, 6]",NA,"757 Highland St, San Francisco, MA 98101"
249,71397,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"785 Main St, Los Angeles, MA 98101"
250,71398,Wired Headphones,15534,"[11.99, 26]",NA,"253 12th St, Dallas, MA 98101"
251,71399,USB-C Charging Cable,15534,"[11.95, 30]",NA,"545 11th St, Portland, MA 10001"
252,71400,USB-C Charging Cable,15534,"[11.95, 30]",NA,"379 Main St, Seattle, TX 94016"
253,71401,USB-C Charging Cable,15534,"[11.95, 30]",NA,"39 Washington St, Boston, NY 73301"
254,71402,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"739 Cherry St, San Francisco, MA 73301"
255,71403,USB-C Charging Cable,15534,"[11.95, 30]",NA,"209 Ridge St, Dallas, GA 02215"
256,71404,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"509 Hill St, Portland, CA 30301"
257,71405,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"799 Maple St, Boston, WA 75001"
258,71406,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"828 Adams St, San Francisco, GA 94016"
259,71407,27in FHD Monitor,15534,"[149.99, 11]",NA,"916 Church St, Boston, ME 97035"
260,71408,27in FHD Monitor,15534,"[149.99, 11]",NA,"105 12th St, Seattle, CA 10001"
261,71409,Apple Airpods Headphones,15534,"[150, 22]",NA,"751 South St, Dallas, CA 75001"
262,71410,Bose SoundSport Headphones,15534,"[99.99, 19]",NA,"171 2nd St, San Francisco, OR 02215"
263,71411,Vareebadd Phone,15534,"[400, 3]",NA,"621 Sunset St, San Francisco, OR 73301"
264,71412,27in 4K Gaming Monitor,15534,"[389.99, 9]",NA,"530 Adams St, Austin, WA 94016"
265,71413,Macbook Pro Laptop,15534,"[1700, 7]",NA,"223 Cedar St, Boston, GA 97035"
266,71414,AA Batteries (4-pack),15534,"[3.84, 30]",NA,"325 Church St, Atlanta, GA 90001"
267,71415,USB-C Charging Cable,15534,"[11.95, 30]",NA,"732 Pine St, Los Angeles, CA 73301"
