,Order Id,Product,Quantity Ordered,Price Each,Order Data,Purchase Address
58,58,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
59,59,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
60,60,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
61,61,Wired Headphones,1,"[11.99, 26]",NA,NA
62,62,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
63,63,Wired Headphones,1,"[11.99, 26]",NA,NA
64,64,Apple Airpods Headphones,1,"[150, 22]",NA,NA
65,65,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
66,66,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
67,67,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
68,68,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
69,69,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
70,70,Google Phone,1,"[600, 8]",NA,NA
71,71,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
72,72,27in FHD Monitor,1,"[149.99, 11]",NA,NA
73,73,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
74,74,Apple Airpods Headphones,1,"[150, 22]",NA,NA
75,75,27in FHD Monitor,1,"[149.99, 11]",NA,NA
76,76,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
77,77,Google Phone,1,"[600, 8]",NA,NA
78,78,iPhone,1,"[700, 10]",NA,NA
79,79,Google Phone,1,"[600, 8]",NA,NA
80,80,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
81,81,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
82,82,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
83,83,Wired Headphones,1,"[11.99, 26]",NA,NA
84,84,Wired Headphones,1,"[11.99, 26]",NA,NA
85,85,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
86,86,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
87,87,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
88,88,Wired Headphones,1,"[11.99, 26]",NA,NA
89,89,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
90,90,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
91,91,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
92,92,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
93,93,27in FHD Monitor,1,"[149.99, 11]",NA,NA
94,94,27in FHD Monitor,1,"[149.99, 11]",NA,NA
95,95,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
96,96,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
97,97,Vareebadd Phone,1,"[400, 3]",NA,NA
98,98,Flatscreen TV,1,"[300, 7]",NA,NA
99,99,Vareebadd Phone,1,"[400, 3]",NA,NA
100,100,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
101,101,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
102,102,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
103,103,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
104,104,Wired Headphones,1,"[11.99, 26]",NA,NA
105,105,iPhone,1,"[700, 10]",NA,NA
106,106,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
107,107,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
108,108,Wired Headphones,1,"[11.99, 26]",NA,NA
109,109,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
110,110,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
111,111,Flatscreen TV,1,"[300, 7]",NA,NA
112,112,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
113,113,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
114,114,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
115,115,Wired Headphones,1,"[11.99, 26]",NA,NA
116,116,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
117,117,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
118,118,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
119,119,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
120,120,iPhone,1,"[700, 10]",NA,NA
121,121,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
122,122,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
123,123,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
124,124,Apple Airpods Headphones,1,"[150, 22]",NA,NA
125,125,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
126,126,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
127,127,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
128,128,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
129,129,Apple Airpods Headphones,1,"[150, 22]",NA,NA
130,130,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
131,131,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
132,132,Flatscreen TV,1,"[300, 7]",NA,NA
133,133,Wired Headphones,1,"[11.99, 26]",NA,NA
134,134,Wired Headphones,1,"[11.99, 26]",NA,NA
135,135,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
136,136,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
137,137,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
138,138,27in FHD Monitor,1,"[149.99, 11]",NA,NA
139,139,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
140,140,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
141,141,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
142,142,Wired Headphones,1,"[11.99, 26]",NA,NA
143,143,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
144,144,Apple Airpods Headphones,1,"[150, 22]",NA,NA
145,145,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
146,146,Wired Headphones,1,"[11.99, 26]",NA,NA
147,147,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
148,148,Apple Airpods Headphones,1,"[150, 22]",NA,NA
149,149,Wired Headphones,1,"[11.99, 26]",NA,NA
150,150,Apple Airpods Headphones,1,"[150, 22]",NA,NA
151,151,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
152,152,Google Phone,1,"[600, 8]",NA,NA
153,153,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
154,154,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
155,155,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
156,156,Wired Headphones,1,"[11.99, 26]",NA,NA
157,157,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
158,158,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
159,159,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
160,160,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
161,161,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
162,162,27in FHD Monitor,1,"[149.99, 11]",NA,NA
163,163,Wired Headphones,1,"[11.99, 26]",NA,NA
164,164,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
165,165,Google Phone,1,"[600, 8]",NA,NA
166,166,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
167,167,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
168,168,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
169,169,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
170,170,27in FHD Monitor,1,"[149.99, 11]",NA,NA
171,171,Apple Airpods Headphones,1,"[150, 22]",NA,NA
172,172,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
173,173,Apple Airpods Headphones,1,"[150, 22]",NA,NA
174,174,Apple Airpods Headphones,1,"[150, 22]",NA,NA
175,175,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
176,176,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
177,177,Wired Headphones,1,"[11.99, 26]",NA,NA
178,178,Google Phone,1,"[600, 8]",NA,NA
179,179,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
180,180,Apple Airpods Headphones,1,"[150, 22]",NA,NA
181,181,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
182,182,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
183,183,iPhone,1,"[700, 10]",NA,NA
184,184,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
185,185,Vareebadd Phone,1,"[400, 3]",NA,NA
186,186,Wired Headphones,1,"[11.99, 26]",NA,NA
187,187,27in FHD Monitor,1,"[149.99, 11]",NA,NA
188,188,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
189,189,Vareebadd Phone,1,"[400, 3]",NA,NA
190,190,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
191,191,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
192,192,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
193,193,Wired Headphones,1,"[11.99, 26]",NA,NA
194,194,Wired Headphones,1,"[11.99, 26]",NA,NA
195,195,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
196,196,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
197,197,Google Phone,1,"[600, 8]",NA,NA
198,198,Wired Headphones,1,"[11.99, 26]",NA,NA
199,199,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
200,200,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
201,201,Apple Airpods Headphones,1,"[150, 22]",NA,NA
202,202,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
203,203,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
204,204,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
205,205,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
206,206,Wired Headphones,1,"[11.99, 26]",NA,NA
207,207,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
208,208,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
209,209,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
210,210,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
211,211,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
212,212,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
213,213,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
214,214,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
215,215,Apple Airpods Headphones,1,"[150, 22]",NA,NA
216,216,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
217,217,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
218,218,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
219,219,20in Monitor,1,"[109.99, 6]",NA,NA
220,220,Apple Airpods Headphones,1,"[150, 22]",NA,NA
221,221,27in FHD Monitor,1,"[149.99, 11]",NA,NA
222,222,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
223,223,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
224,224,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
225,225,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
226,226,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
227,227,LG Washing Machine,1,"[600.0, 1]",NA,NA
228,228,27in FHD Monitor,1,"[149.99, 11]",NA,NA
229,229,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
230,230,Wired Headphones,1,"[11.99, 26]",NA,NA
231,231,20in Monitor,1,"[109.99, 6]",NA,NA
232,232,iPhone,1,"[700, 10]",NA,NA
233,233,Vareebadd Phone,1,"[400, 3]",NA,NA
234,234,Apple Airpods Headphones,1,"[150, 22]",NA,NA
235,235,Wired Headphones,1,"[11.99, 26]",NA,NA
236,236,27in FHD Monitor,1,"[149.99, 11]",NA,NA
237,237,Apple Airpods Headphones,1,"[150, 22]",NA,NA
238,238,iPhone,1,"[700, 10]",NA,NA
239,239,27in FHD Monitor,1,"[149.99, 11]",NA,NA
240,240,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
241,241,Apple Airpods Headphones,1,"[150, 22]",NA,NA
242,242,Flatscreen TV,1,"[300, 7]",NA,NA
243,243,27in FHD Monitor,1,"[149.99, 11]",NA,NA
244,244,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
245,245,Google Phone,1,"[600, 8]",NA,NA
246,246,Wired Headphones,1,"[11.99, 26]",NA,NA
247,247,Wired Headphones,1,"[11.99, 26]",NA,NA
248,248,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
249,249,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
250,250,Google Phone,1,"[600, 8]",NA,NA
251,251,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
252,252,Wired Headphones,1,"[11.99, 26]",NA,NA
253,253,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
254,254,Apple Airpods Headphones,1,"[150, 22]",NA,NA
255,255,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
256,256,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
257,257,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
258,258,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
259,259,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
260,260,20in Monitor,1,"[109.99, 6]",NA,NA
261,261,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
262,262,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
263,263,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
264,264,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
265,265,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
266,266,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
267,267,Apple Airpods Headphones,1,"[150, 22]",NA,NA
268,268,Wired Headphones,1,"[11.99, 26]",NA,NA
269,269,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
270,270,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
271,271,Apple Airpods Headphones,1,"[150, 22]",NA,NA
272,272,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
273,273,Wired Headphones,1,"[11.99, 26]",NA,NA
274,274,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
275,275,27in FHD Monitor,1,"[149.99, 11]",NA,NA
276,276,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
277,277,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
278,278,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
279,279,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
280,280,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
281,281,20in Monitor,1,"[109.99, 6]",NA,NA
282,282,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
283,283,Google Phone,1,"[600, 8]",NA,NA
284,284,27in FHD Monitor,1,"[149.99, 11]",NA,NA
285,285,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
286,286,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
287,287,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
288,288,Vareebadd Phone,1,"[400, 3]",NA,NA
289,289,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
290,290,Wired Headphones,1,"[11.99, 26]",NA,NA
291,291,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
292,292,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
293,293,Apple Airpods Headphones,1,"[150, 22]",NA,NA
294,294,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
295,295,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
296,296,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
297,297,Apple Airpods Headphones,1,"[150, 22]",NA,NA
298,298,20in Monitor,1,"[109.99, 6]",NA,NA
299,299,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
300,300,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
301,301,Vareebadd Phone,1,"[400, 3]",NA,NA
302,302,iPhone,1,"[700, 10]",NA,NA
303,303,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
304,304,Apple Airpods Headphones,1,"[150, 22]",NA,NA
305,305,27in FHD Monitor,1,"[149.99, 11]",NA,NA
306,306,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
307,307,20in Monitor,1,"[109.99, 6]",NA,NA
308,308,34in Ultrawide Monitor,1,"[379.99, 9]",NA,NA
309,309,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
310,310,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
311,311,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
312,312,27in FHD Monitor,1,"[149.99, 11]",NA,NA
313,313,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
314,314,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
315,315,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
316,316,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
317,317,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
318,318,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
319,319,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
320,320,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
321,321,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
322,322,Wired Headphones,1,"[11.99, 26]",NA,NA
323,323,Apple Airpods Headphones,1,"[150, 22]",NA,NA
324,324,Apple Airpods Headphones,1,"[150, 22]",NA,NA
325,325,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
326,326,Wired Headphones,1,"[11.99, 26]",NA,NA
327,327,Vareebadd Phone,1,"[400, 3]",NA,NA
328,328,Flatscreen TV,1,"[300, 7]",NA,NA
329,329,Wired Headphones,1,"[11.99, 26]",NA,NA
330,330,27in FHD Monitor,1,"[149.99, 11]",NA,NA
331,331,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
332,332,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
333,333,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
334,334,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
335,335,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
336,336,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
337,337,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
338,338,27in FHD Monitor,1,"[149.99, 11]",NA,NA
339,339,27in FHD Monitor,1,"[149.99, 11]",NA,NA
340,340,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
341,341,Vareebadd Phone,1,"[400, 3]",NA,NA
342,342,Apple Airpods Headphones,1,"[150, 22]",NA,NA
343,343,Wired Headphones,1,"[11.99, 26]",NA,NA
344,344,27in FHD Monitor,1,"[149.99, 11]",NA,NA
345,345,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
346,346,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
347,347,27in FHD Monitor,1,"[149.99, 11]",NA,NA
348,348,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
349,349,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
350,350,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
351,351,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
352,352,Wired Headphones,1,"[11.99, 26]",NA,NA
353,353,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
354,354,Apple Airpods Headphones,1,"[150, 22]",NA,NA
355,355,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
356,356,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
357,357,Wired Headphones,1,"[11.99, 26]",NA,NA
358,358,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
359,359,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
360,360,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
361,361,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
362,362,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
363,363,Apple Airpods Headphones,1,"[150, 22]",NA,NA
364,364,Wired Headphones,1,"[11.99, 26]",NA,NA
365,365,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
366,366,Wired Headphones,1,"[11.99, 26]",NA,NA
367,367,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
368,368,Google Phone,1,"[600, 8]",NA,NA
369,369,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
370,370,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
371,371,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
372,372,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
373,373,Wired Headphones,1,"[11.99, 26]",NA,NA
374,374,Wired Headphones,1,"[11.99, 26]",NA,NA
375,375,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
376,376,Wired Headphones,1,"[11.99, 26]",NA,NA
377,377,iPhone,1,"[700, 10]",NA,NA
378,378,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
379,379,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
380,380,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
381,381,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
382,382,Macbook Pro Laptop,1,"[1700, 7]",NA,NA
383,383,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
384,384,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
385,385,27in FHD Monitor,1,"[149.99, 11]",NA,NA
386,386,Apple Airpods Headphones,1,"[150, 22]",NA,NA
387,387,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
388,388,Apple Airpods Headphones,1,"[150, 22]",NA,NA
389,389,Flatscreen TV,1,"[300, 7]",NA,NA
390,390,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
391,391,Apple Airpods Headphones,1,"[150, 22]",NA,NA
392,392,Wired Headphones,1,"[11.99, 26]",NA,NA
393,393,iPhone,1,"[700, 10]",NA,NA
394,394,Flatscreen TV,1,"[300, 7]",NA,NA
395,395,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
396,396,20in Monitor,1,"[109.99, 6]",NA,NA
397,397,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
398,398,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
399,399,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
400,400,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
401,401,Wired Headphones,1,"[11.99, 26]",NA,NA
402,402,iPhone,1,"[700, 10]",NA,NA
403,403,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
404,404,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
405,405,Wired Headphones,1,"[11.99, 26]",NA,NA
406,406,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
407,407,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
408,408,Apple Airpods Headphones,1,"[150, 22]",NA,NA
409,409,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
410,410,AA Batteries (4-pack),1,"[3.84, 30]",NA,NA
411,411,27in FHD Monitor,1,"[149.99, 11]",NA,NA
412,412,Bose SoundSport Headphones,1,"[99.99, 19]",NA,NA
413,413,Wired Headphones,1,"[11.99, 26]",NA,NA
414,414,27in FHD Monitor,1,"[149.99, 11]",NA,NA
415,415,ThinkPad Laptop,1,"[999.99, 6]",NA,NA
416,416,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
417,417,Apple Airpods Headphones,1,"[150, 22]",NA,NA
418,418,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
419,419,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
420,420,Lightning Charging Cable,1,"[14.95, 30]",NA,NA
421,421,27in FHD Monitor,1,"[149.99, 11]",NA,NA
422,422,Apple Airpods Headphones,1,"[150, 22]",NA,NA
423,423,AAA Batteries (4-pack),1,"[2.99, 30]",NA,NA
424,424,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
425,425,Wired Headphones,1,"[11.99, 26]",NA,NA
426,426,USB-C Charging Cable,1,"[11.95, 30]",NA,NA
427,427,27in 4K Gaming Monitor,1,"[389.99, 9]",NA,NA
